"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2020,158,130210480,16565111,"",30-OCT-20,08-MAY-20,"",6,6,,0,"C","F",85773254
2020,158,130210073,16563098,"N",30-OCT-20,27-JAN-20,"",14,6,,0,"C","F",85772376
2020,158,130210150,16563082,"N",30-OCT-20,14-FEB-20,"",18,6,,0,"C","F",85770976
2020,158,130216162,16563082,"N",30-OCT-20,08-FEB-20,"",6,6,,0,"C","F",85770636
2020,158,130210112,16563098,"",30-OCT-20,08-JAN-20,"",10,6,,0,"C","F",85772441
2020,158,130210178,16563082,"Y",30-OCT-20,07-FEB-20,"",1,6,,0,"C","F",85772611
2020,158,130216367,16563095,"N",30-OCT-20,05-MAR-20,"",3,6,,0,"C","F",85771096
2020,158,130216390,16563098,"",30-OCT-20,15-JAN-20,"",2,6,,0,"C","F",85772719
2020,158,130210350,16565111,"",30-OCT-20,31-MAY-20,"",3,6,,0,"C","F",85771612
2020,158,130216182,16563095,"",30-OCT-20,23-MAR-20,"",15,6,,0,"C","F",85772319
2020,158,130216234,16563082,"N",30-OCT-20,26-FEB-20,"",9,6,,0,"C","F",85770777
2020,158,130216363,16563095,"",30-OCT-20,24-MAR-20,"",0,6,,0,"C","F",85772644
2020,158,130216371,16563095,"N",30-OCT-20,24-MAR-20,"",19,6,,0,"C","F",85772610
2020,158,130210217,16563082,"N",30-OCT-20,17-FEB-20,"",19,6,,0,"C","F",85771198
2020,158,130216531,16563085,"",30-OCT-20,13-APR-20,"",14,6,,0,"C","F",85771510
2020,158,130216667,16565111,"",30-OCT-20,22-MAY-20,"",16,6,,0,"C","F",85776755
2020,158,130210488,16565111,"",30-OCT-20,04-MAY-20,"",20,6,,0,"C","F",85773051
2020,158,130216159,16563095,"",30-OCT-20,20-MAR-20,"",22,6,,0,"C","F",85772310
2020,158,130210136,16563085,"N",30-OCT-20,05-APR-20,"",9,6,,0,"C","F",85770930
2020,158,130210279,16565110,"",30-OCT-20,05-JUN-20,"",17,6,,0,"C","F",85772952
2020,158,130216486,16565111,"",30-OCT-20,20-MAY-20,"",13,6,,0,"C","F",85771477
2020,158,130216133,16563095,"N",30-OCT-20,01-MAR-20,"",23,6,,0,"C","F",85772276
2020,158,130216215,16563082,"",30-OCT-20,18-FEB-20,"",18,2,18-FEB-20,0,"C","F",85770774
2020,158,130216342,16563085,"N",30-OCT-20,03-APR-20,"",22,6,,0,"C","F",85771046
2020,158,130210205,16563095,"",30-OCT-20,02-MAR-20,"",14,6,,0,"C","F",85772690
2020,158,130210210,16563082,"N",30-OCT-20,15-FEB-20,"",23,6,,0,"C","F",85772705
2020,158,130216478,16565111,"",30-OCT-20,06-MAY-20,"",9,6,,0,"C","F",85772953
2020,158,130216496,16563085,"",30-OCT-20,09-APR-20,"",14,6,,0,"C","F",85771452
2020,158,130210403,16565110,"",30-OCT-20,02-JUN-20,"",20,6,,0,"C","F",85776706
2020,158,130210430,16563095,"",30-OCT-20,01-MAR-20,"",0,6,,0,"C","F",85773173
2020,158,130216761,16565111,"",30-OCT-20,29-MAY-20,"",18,6,,0,"C","F",85776924
2020,158,130216141,16563098,"N",30-OCT-20,07-JAN-20,"",11,6,,0,"C","F",85772280
2020,158,130210102,16563098,"",30-OCT-20,03-JAN-20,"",0,6,,0,"C","F",85770832
2020,158,130216341,16563098,"N",30-OCT-20,10-JAN-20,"",13,6,,0,"C","F",85771042
2020,158,130210223,16563098,"",30-OCT-20,26-JAN-20,"",16,6,,0,"C","F",85772749
2020,158,130210298,16565111,"",30-OCT-20,19-MAY-20,"",17,6,,0,"C","F",85771465
2020,158,130216607,16565111,"N",30-OCT-20,21-MAY-20,"",11,6,,0,"C","F",85773111
2020,158,130216758,16563085,"",30-OCT-20,26-APR-20,"",13,6,,0,"C","F",85776932
2020,158,130216221,16563082,"N",30-OCT-20,14-FEB-20,"",12,6,,0,"C","F",85770785
2020,158,130216640,16565110,"",30-OCT-20,02-JUN-20,"",20,6,,0,"C","F",85776736
2020,158,130216616,16563085,"N",30-OCT-20,09-APR-20,"",15,6,,0,"C","F",85776680
2020,158,130210392,16563085,"",30-OCT-20,23-APR-20,"",14,6,,0,"C","F",85773069
2020,158,130210204,16563082,"N",30-OCT-20,14-FEB-20,"",23,6,,0,"C","F",85772682
2020,158,130216708,16565111,"",30-OCT-20,01-MAY-20,"",20,6,,0,"C","F",85773181
2020,158,130210020,16563085,"N",30-OCT-20,02-APR-20,"",23,6,,0,"C","F",85770677
2020,158,130216200,16563082,"",30-OCT-20,01-FEB-20,"",9,6,,0,"C","F",85770712
2020,158,130210170,16563098,"",30-OCT-20,25-JAN-20,"",21,6,,0,"C","F",85771047
2020,158,130216726,16565111,"N",30-OCT-20,30-MAY-20,"",23,6,,0,"C","F",85776855
2020,158,130210115,16563098,"",30-OCT-20,26-JAN-20,"",0,6,,0,"C","F",85770862
2020,158,130210206,16563082,"",30-OCT-20,24-FEB-20,"",5,6,,0,"C","F",85771152
2020,158,130210306,16565111,"N",30-OCT-20,01-MAY-20,"",16,6,,0,"C","F",85771509
2020,158,130216338,16563082,"",30-OCT-20,10-FEB-20,"",8,6,,0,"C","F",85771041
2020,158,130210184,16563098,"",30-OCT-20,10-JAN-20,"",13,6,,0,"C","F",85772630
2020,158,130216376,16563082,"",30-OCT-20,24-FEB-20,"",6,6,,0,"C","F",85771104
2020,158,130216593,16565111,"",30-OCT-20,08-MAY-20,"",16,6,,0,"C","F",85776667
2020,158,130216652,16565111,"",30-OCT-20,16-MAY-20,"",20,2,21-MAY-20,0,"C","F",85773132
2020,158,130210008,16563095,"N",30-OCT-20,03-MAR-20,"",19,6,,0,"C","F",85772290
2020,158,130216240,16563095,"N",30-OCT-20,20-MAR-20,"",12,6,,0,"C","F",85772399
2020,158,130210098,16563082,"N",30-OCT-20,23-FEB-20,"",13,6,,0,"C","F",85772430
2020,158,130216393,16563082,"N",30-OCT-20,21-FEB-20,"",15,6,,0,"C","F",85772737
2020,158,130216399,16563095,"",30-OCT-20,31-MAR-20,"",21,6,,0,"C","F",85772748
2020,158,130216680,16563085,"",30-OCT-20,15-APR-20,"",23,6,,0,"C","F",85776781
2020,158,130216267,16563095,"",30-OCT-20,16-MAR-20,"",17,6,,0,"C","F",85770855
2020,158,130216406,16563095,"N",30-OCT-20,19-MAR-20,"",21,6,,0,"C","F",85771268
2020,158,130210140,16563082,"",30-OCT-20,08-FEB-20,"",20,6,,0,"C","F",85772512
2020,158,130216309,16563098,"N",30-OCT-20,03-JAN-20,"",13,6,,0,"C","F",85770968
2020,158,130210196,16563085,"N",30-OCT-20,03-APR-20,"",17,6,,0,"C","F",85771099
2020,158,130216383,16563085,"N",30-OCT-20,07-APR-20,"",9,6,,0,"C","F",85772710
2020,158,130216491,16565110,"",30-OCT-20,02-JUN-20,"",15,6,,0,"C","F",85772956
2020,158,130210370,16565111,"N",30-OCT-20,31-MAY-20,"",23,6,,0,"C","F",85776697
2020,158,130210158,16563082,"",30-OCT-20,13-FEB-20,"",11,6,,0,"C","F",85772581
2020,158,130210295,16565111,"N",30-OCT-20,26-MAY-20,"",9,6,,0,"C","F",85771506
2020,158,130216624,16565111,"N",30-OCT-20,31-MAY-20,"",7,6,,0,"C","F",85773137
2020,158,130216196,16563098,"N",30-OCT-20,15-JAN-20,"",2,6,,0,"C","F",85770741
2020,158,130216242,16563082,"N",30-OCT-20,21-FEB-20,"",10,6,,0,"C","F",85772407
2020,158,130210162,16563095,"",30-OCT-20,02-MAR-20,"",4,6,,0,"C","F",85772584
2020,158,130216756,16563085,"N",30-OCT-20,15-APR-20,"",7,6,,0,"C","F",85776886
2020,158,130216280,16563098,"N",30-OCT-20,09-JAN-20,"",23,6,,0,"C","F",85772482
2020,158,130216516,16563085,"N",30-OCT-20,18-APR-20,"",14,6,,0,"C","F",85771488
2020,158,130216350,16563082,"N",30-OCT-20,05-FEB-20,"",16,6,,0,"C","F",85771044
2020,158,130216360,16563098,"N",30-OCT-20,11-JAN-20,"",9,6,,0,"C","F",85772619
2020,158,130210316,16565111,"",30-OCT-20,23-MAY-20,"",7,6,,0,"C","F",85771534
2020,158,130216682,16565110,"",30-OCT-20,01-JUN-20,"",12,6,,0,"C","F",85776786
2020,158,130210450,16565111,"",30-OCT-20,03-MAY-20,"",23,6,,0,"C","F",85776793
2020,158,130216143,16563085,"N",30-OCT-20,03-APR-20,"",17,6,,0,"C","F",85770653
2020,158,130216410,16563098,"",30-OCT-20,27-JAN-20,"",7,6,,0,"C","F",85771231
2020,158,130216192,16563082,"N",30-OCT-20,09-FEB-20,"",0,6,,0,"C","F",85770691
2020,158,130210456,16565110,"N",30-OCT-20,10-JUN-20,"",12,6,,0,"C","F",85776803
2020,158,130210185,16563082,"",30-OCT-20,23-FEB-20,"",9,6,,0,"C","F",85772629
2020,158,130210449,16565111,"",30-OCT-20,29-MAY-20,"",13,6,,0,"C","F",85776782
2020,158,130216152,16563098,"N",30-OCT-20,21-JAN-20,"",21,6,,0,"C","F",85770672
2020,158,130216219,16563082,"N",30-OCT-20,12-FEB-20,"",0,6,,0,"C","F",85770775
2020,158,130216298,16563095,"N",30-OCT-20,04-MAR-20,"",8,6,,0,"C","F",85772504
2020,158,130216308,16563098,"N",30-OCT-20,20-JAN-20,"",7,6,,0,"C","F",85772511
2020,158,130210216,16563095,"",30-OCT-20,13-MAR-20,"",16,6,,0,"C","F",85772735
2020,158,130210319,16565110,"N",30-OCT-20,01-JUN-20,"",19,6,,0,"C","F",85772962
2020,158,130216644,16565111,"N",30-OCT-20,24-MAY-20,"",14,6,,0,"C","F",85776727
2020,158,130210496,16565111,"",30-OCT-20,19-MAY-20,"",11,6,,0,"C","F",85776935
2020,158,130210114,16563098,"N",30-OCT-20,20-JAN-20,"",12,6,,0,"C","F",85772446
2020,158,130210120,16563095,"",30-OCT-20,19-MAR-20,"",22,6,,0,"C","F",85770882
2020,158,130210209,16563082,"",30-OCT-20,09-FEB-20,"",6,6,,0,"C","F",85772681
2020,158,130216561,16563085,"N",30-OCT-20,22-APR-20,"",23,6,,0,"C","F",85771601
2020,158,130216560,16563085,"N",30-OCT-20,29-APR-20,"",23,6,,0,"C","F",85771530
2020,158,130210087,16563082,"",30-OCT-20,29-FEB-20,"",14,6,,0,"C","F",85772406
2020,158,130216283,16563095,"",30-OCT-20,25-MAR-20,"",17,6,,0,"C","F",85772428
2020,158,130216635,16563085,"",30-OCT-20,17-APR-20,"",17,6,,0,"C","F",85773139
2020,158,130210497,16565111,"N",30-OCT-20,22-MAY-20,"",8,6,,0,"C","F",85773275
2020,158,130216184,16563098,"N",30-OCT-20,22-JAN-20,"",7,6,,0,"C","F",85772306
2020,158,130216230,16563082,"",30-OCT-20,09-FEB-20,"",10,6,,0,"C","F",85772392
2020,158,130210218,16563098,"",30-OCT-20,24-JAN-20,"",18,6,,0,"C","F",85772731
2020,158,130209997,16563082,"",30-OCT-20,04-FEB-20,"",9,6,,0,"C","F",85770626
2020,158,130210048,16563082,"",30-OCT-20,06-FEB-20,"",14,6,,0,"C","F",85770697
2020,158,130216217,16563082,"N",30-OCT-20,23-FEB-20,"",20,6,,0,"C","F",85772377
2020,158,130216279,16563098,"",30-OCT-20,03-JAN-20,"",19,6,,0,"C","F",85772494
2020,158,130216324,16563095,"N",30-OCT-20,04-MAR-20,"",4,6,,0,"C","F",85771022
2020,158,130216356,16563082,"N",30-OCT-20,20-FEB-20,"",11,6,,0,"C","F",85772598
2020,158,130210186,16563082,"N",30-OCT-20,29-FEB-20,"",11,6,,0,"C","F",85772631
2020,158,130216382,16563085,"N",30-OCT-20,04-APR-20,"",8,6,,0,"C","F",85771142
2020,158,130210317,16565111,"N",30-OCT-20,02-MAY-20,"",2,6,,0,"C","F",85772991
2020,158,130216729,16565111,"",30-OCT-20,25-MAY-20,"",7,6,,0,"C","F",85773206
2020,158,130216754,16565111,"",30-OCT-20,23-MAY-20,"",16,6,,0,"C","F",85773220
2020,158,130210137,16563095,"N",30-OCT-20,25-MAR-20,"",23,6,,0,"C","F",85772519
2020,158,130216346,16563098,"",30-OCT-20,07-JAN-20,"",23,6,,0,"C","F",85771054
2020,158,130210498,16563085,"N",30-OCT-20,02-APR-20,"",16,6,,0,"C","F",85776934
2020,158,130210009,16563082,"N",30-OCT-20,22-FEB-20,"",0,6,,0,"C","F",85770624
2020,158,130210090,16563095,"",30-OCT-20,31-MAR-20,"",5,6,,0,"C","F",85770825
2020,158,130216707,16565111,"N",30-OCT-20,11-MAY-20,"",18,6,,0,"C","F",85773156
2020,158,130210451,16565111,"N",30-OCT-20,17-MAY-20,"",6,6,,0,"C","F",85776770
2020,158,130210044,16563098,"",30-OCT-20,14-JAN-20,"",2,6,,0,"C","F",85770690
2020,158,130210313,16563082,"",30-OCT-20,29-FEB-20,"",23,6,,0,"C","F",85771442
2020,158,130216749,16565111,"",30-OCT-20,06-MAY-20,"",7,6,,0,"C","F",85773248
2020,158,130216171,16563095,"N",30-OCT-20,05-MAR-20,"",11,6,,0,"C","F",85770719
2020,158,130210444,16565111,"",30-OCT-20,02-MAY-20,"",23,6,,0,"C","F",85776799
2020,158,130216321,16563082,"",30-OCT-20,10-FEB-20,"",13,6,,0,"C","F",85771017
2020,158,130210222,16563098,"",30-OCT-20,25-JAN-20,"",10,6,,0,"C","F",85771221
2020,61,122784400,8546047,"",30-MAR-20,07-FEB-20,"",11,6,,0,"C","F",70238805
2020,61,122784441,8546047,"",30-MAR-20,07-FEB-20,"",18,6,,0,"C","F",70246107
2020,61,122784470,8546047,"N",30-MAR-20,07-FEB-20,"",9,6,,0,"C","F",70238897
2020,61,122784498,8546047,"",30-MAR-20,09-FEB-20,"",1,6,,0,"C","F",70246168
2020,61,122784259,8546047,"",30-MAR-20,03-FEB-20,"",19,6,,0,"C","F",70245899
2020,61,122784290,8570126,"",30-MAR-20,28-JAN-20,"",20,6,,0,"C","F",70238640
2020,61,122777585,8546047,"N",30-MAR-20,04-FEB-20,"",14,6,,0,"C","F",70245950
2020,61,122784320,8546047,"N",30-MAR-20,04-FEB-20,"",18,6,,0,"C","F",70238685
2020,61,122784363,8546047,"N",30-MAR-20,06-FEB-20,"",6,6,,0,"C","F",70246027
2020,61,122784368,8546047,"N",30-MAR-20,05-FEB-20,"",17,6,,0,"C","F",70246034
2020,61,128726625,8565198,"",18-SEP-20,21-AUG-20,"",13,4,25-AUG-20,0,"C","F",82651209
2020,61,128722053,8565198,"",18-SEP-20,25-AUG-20,"",15,6,,0,"C","F",82651225
2020,61,128722069,8565198,"",18-SEP-20,27-AUG-20,"",11,6,,0,"C","F",82652214
2020,61,128722072,8565198,"",18-SEP-20,28-AUG-20,"",12,6,,0,"C","F",82652224
2020,61,128722104,8565557,"",18-SEP-20,04-SEP-20,"",16,6,,0,"C","F",82652265
2020,61,128726731,8565557,"",18-SEP-20,08-SEP-20,"",20,6,,0,"C","F",82652298
2020,61,128726750,8565557,"Y",18-SEP-20,11-SEP-20,"",16,6,,0,"C","F",82652317
2020,61,128726760,8565557,"",18-SEP-20,15-SEP-20,"",10,6,,0,"C","F",82651364
2020,61,128722143,8565557,"N",18-SEP-20,14-SEP-20,"",13,6,,0,"C","F",82652335
2020,61,122773417,8570126,"N",30-MAR-20,31-JAN-20,"",18,6,,0,"C","F",70236441
2020,61,122773421,8570126,"N",30-MAR-20,31-JAN-20,"",18,6,,0,"C","F",70238671
2020,61,122773425,8570126,"N",30-MAR-20,31-JAN-20,"",8,6,,0,"C","F",70245959
2020,61,122773431,8546047,"",30-MAR-20,04-FEB-20,"",22,6,,0,"C","F",70236455
2020,61,122784319,8570126,"N",30-MAR-20,31-JAN-20,"",23,6,,0,"C","F",70238682
2020,61,122773450,8546047,"",30-MAR-20,05-FEB-20,"",12,6,,0,"C","F",70236483
2020,61,122773460,8546047,"N",30-MAR-20,04-FEB-20,"",12,6,,0,"C","F",70245994
2020,61,122777648,8570126,"",30-MAR-20,31-JAN-20,"",8,6,,0,"C","F",70246005
2020,61,122784357,8546047,"",30-MAR-20,04-FEB-20,"",10,6,,0,"C","F",70236506
2020,61,122777655,8570126,"N",30-MAR-20,23-JAN-20,"",8,6,,0,"C","F",70246015
2020,61,122773482,8570126,"",30-MAR-20,15-JAN-20,"",8,6,,0,"C","F",70236518
2020,61,122773488,8546047,"",30-MAR-20,05-FEB-20,"",16,4,13-FEB-20,0,"C","F",70236525
2020,61,122773493,8546047,"",30-MAR-20,05-FEB-20,"",19,6,,0,"C","F",70238741
2020,61,122777676,8570126,"N",30-MAR-20,22-JAN-20,"",8,6,,0,"C","F",70238745
2020,61,122773516,8546047,"",30-MAR-20,06-FEB-20,"",14,6,,0,"C","F",70246039
2020,61,122773518,8546047,"",30-MAR-20,06-FEB-20,"",14,6,,0,"C","F",70236553
2020,61,122773631,8546047,"",30-MAR-20,07-FEB-20,"",23,6,,0,"C","F",70238886
2020,61,122773658,8546047,"N",30-MAR-20,08-FEB-20,"",11,6,,0,"C","F",70246700
2020,61,122773664,8546047,"",30-MAR-20,08-FEB-20,"",16,6,,0,"C","F",70246704
2020,61,122773666,8546047,"",30-MAR-20,08-FEB-20,"",16,6,,0,"C","F",70246709
2020,61,122773704,8546047,"",30-MAR-20,09-FEB-20,"",11,6,,0,"C","F",70246759
2020,61,122773711,8546047,"N",30-MAR-20,08-FEB-20,"",19,6,,0,"C","F",70246767
2020,61,122773714,8546047,"",30-MAR-20,09-FEB-20,"",16,6,,0,"C","F",70246770
2020,61,122773725,8546047,"N",30-MAR-20,06-FEB-20,"",8,6,,0,"C","F",70246191
2020,61,122773733,8546047,"",30-MAR-20,09-FEB-20,"",18,6,,0,"C","F",70246795
2020,61,122773750,8546047,"",30-MAR-20,09-FEB-20,"",22,4,11-FEB-20,0,"C","F",70238989
2020,61,122773763,8546047,"",30-MAR-20,10-FEB-20,"",1,6,,0,"C","F",70238996
2020,61,122773783,8546047,"N",30-MAR-20,02-FEB-20,"",12,6,,0,"C","F",70246848
2020,61,122773796,8546047,"",30-MAR-20,10-FEB-20,"",13,6,,0,"C","F",70239030
2020,61,122773800,8546047,"N",30-MAR-20,04-FEB-20,"",8,6,,0,"C","F",70246868
2020,61,122773821,8546047,"N",30-MAR-20,11-FEB-20,"",16,6,,0,"C","F",70239060
2020,61,122773823,8546047,"N",30-MAR-20,11-FEB-20,"",16,6,,0,"C","F",70246899
2020,61,122773824,8546047,"N",30-MAR-20,09-FEB-20,"",8,6,,0,"C","F",70246901
2020,61,122773825,8546047,"N",30-MAR-20,12-FEB-20,"",12,6,,0,"C","F",70246903
2020,61,122773826,8546047,"N",30-MAR-20,11-FEB-20,"",20,6,,0,"C","F",70246904
2020,61,122773827,8546047,"N",30-MAR-20,12-FEB-20,"",13,6,,0,"C","F",70246905
2020,61,122773828,8546047,"",30-MAR-20,12-FEB-20,"",0,6,,0,"C","F",70246906
2020,61,122773829,8546047,"N",30-MAR-20,12-FEB-20,"",13,6,,0,"C","F",70246908
2020,61,122773830,8546047,"N",30-MAR-20,12-FEB-20,"",16,6,,0,"C","F",70246909
2020,61,122773831,8546047,"",30-MAR-20,12-FEB-20,"",0,4,13-FEB-20,0,"C","F",70246910
2020,61,122773832,8546047,"N",30-MAR-20,09-FEB-20,"",20,6,,0,"C","F",70246911
2020,61,122773838,8546047,"N",30-MAR-20,10-FEB-20,"",18,6,,0,"C","F",70239081
2020,61,122773839,8546047,"N",30-MAR-20,13-FEB-20,"",13,6,,0,"C","F",70246917
2020,61,122773840,8546047,"",30-MAR-20,13-FEB-20,"",18,6,,0,"C","F",70246918
2020,61,122773841,8546047,"",30-MAR-20,13-FEB-20,"",17,6,,0,"C","F",70246919
2020,61,122773842,8546047,"",30-MAR-20,13-FEB-20,"",18,6,,0,"C","F",70246921
2020,61,122773843,8546047,"",30-MAR-20,13-FEB-20,"",19,6,,0,"C","F",70246922
2020,61,122773845,8546047,"",30-MAR-20,13-FEB-20,"",19,6,,0,"C","F",70246924
2020,61,122773846,8546047,"N",30-MAR-20,13-FEB-20,"",23,6,,0,"C","F",70246925
2020,61,122773847,8546047,"N",30-MAR-20,14-FEB-20,"",8,6,,0,"C","F",70246926
2020,61,122773848,8546047,"",30-MAR-20,14-FEB-20,"",7,6,,0,"C","F",70246927
2020,61,122773849,8546047,"",30-MAR-20,14-FEB-20,"",10,2,27-FEB-20,0,"C","F",70246929
2020,61,122773850,8546047,"",30-MAR-20,14-FEB-20,"",11,6,,0,"C","F",70246930
2020,61,122773851,8546047,"",30-MAR-20,14-FEB-20,"",17,6,,0,"C","F",70246932
2020,61,122773852,8546047,"",30-MAR-20,14-FEB-20,"",18,6,,0,"C","F",70246933
2020,61,122773853,8546047,"",30-MAR-20,14-FEB-20,"",23,6,,0,"C","F",70246935
2020,61,122773854,8546047,"",30-MAR-20,15-FEB-20,"",0,6,,0,"C","F",70246936
2020,61,122773855,8546047,"",30-MAR-20,15-FEB-20,"",9,6,,0,"C","F",70246939
2020,61,122773856,8546047,"",30-MAR-20,15-FEB-20,"",10,6,,0,"C","F",70246940
2020,61,122773857,8546047,"N",30-MAR-20,13-FEB-20,"",0,6,,0,"C","F",70246941
2020,61,122773858,8546047,"N",30-MAR-20,10-FEB-20,"",9,6,,0,"C","F",70246942
2020,61,122773859,8546047,"",30-MAR-20,14-FEB-20,"",21,6,,0,"C","F",70246944
2020,61,122773860,8546047,"",30-MAR-20,15-FEB-20,"",14,6,,0,"C","F",70246945
2020,61,122773861,8546047,"",30-MAR-20,15-FEB-20,"",2,6,,0,"C","F",70246946
2020,61,122773862,8546047,"",30-MAR-20,15-FEB-20,"",18,6,,0,"C","F",70246950
2020,61,122773863,8546047,"",30-MAR-20,15-FEB-20,"",18,6,,0,"C","F",70246951
2020,61,122773864,8546047,"",30-MAR-20,15-FEB-20,"",15,6,,0,"C","F",70246953
2020,61,122773865,8546047,"",30-MAR-20,15-FEB-20,"",21,6,,0,"C","F",70246954
2020,61,122773866,8546047,"",30-MAR-20,16-FEB-20,"",0,6,,0,"C","F",70246955
2020,61,122773867,8546047,"",30-MAR-20,16-FEB-20,"",1,6,,0,"C","F",70246956
2020,61,122773868,8546047,"",30-MAR-20,15-FEB-20,"",0,6,,0,"C","F",70246957
2020,61,122773869,8546047,"",30-MAR-20,15-FEB-20,"",0,6,,0,"C","F",70246959
2020,61,122773871,8546047,"",30-MAR-20,16-FEB-20,"",17,6,,0,"C","F",70246961
2020,61,122773872,8546047,"",30-MAR-20,16-FEB-20,"",18,6,,0,"C","F",70246962
2020,61,122773873,8546047,"N",30-MAR-20,11-FEB-20,"",8,6,,0,"C","F",70246963
2020,61,122773874,8546047,"N",30-MAR-20,13-FEB-20,"",19,6,,0,"C","F",70246964
2020,61,122773875,8546047,"",30-MAR-20,14-FEB-20,"",10,6,,0,"C","F",70246965
2020,61,122773876,8546047,"N",30-MAR-20,15-FEB-20,"",21,6,,0,"C","F",70246966
2020,61,122773877,8546047,"",30-MAR-20,17-FEB-20,"",14,6,,0,"C","F",70246967
2020,61,122773878,8546047,"",30-MAR-20,17-FEB-20,"",11,6,,0,"C","F",70246969
2020,61,122773879,8546047,"",30-MAR-20,17-FEB-20,"",20,6,,0,"C","F",70246970
2020,61,122773880,8546047,"",30-MAR-20,18-FEB-20,"",14,6,,0,"C","F",70246972
2020,61,122773881,8546047,"N",30-MAR-20,17-FEB-20,"",8,6,,0,"C","F",70246973
2020,61,122773882,8546047,"",30-MAR-20,19-FEB-20,"",0,6,,0,"C","F",70246974
2020,61,122773883,8546047,"",30-MAR-20,19-FEB-20,"",7,6,,0,"C","F",70246975
2020,61,122773884,8546047,"N",30-MAR-20,16-FEB-20,"",15,6,,0,"C","F",70246976
2020,61,122773886,8546047,"",30-MAR-20,19-FEB-20,"",12,6,,0,"C","F",70246980
2020,61,122773887,8546047,"",30-MAR-20,19-FEB-20,"",13,4,26-FEB-20,0,"C","F",70246981
2020,61,122773888,8546047,"",30-MAR-20,19-FEB-20,"",14,6,,0,"C","F",70246982
2020,61,122773889,8546047,"",30-MAR-20,16-FEB-20,"",17,6,,0,"C","F",70246983
2020,61,122773890,8546047,"",30-MAR-20,16-FEB-20,"",18,6,,0,"C","F",70246984
2020,61,122773891,8546047,"",30-MAR-20,19-FEB-20,"",22,6,,0,"C","F",70246986
2020,61,122773892,8546047,"N",30-MAR-20,19-FEB-20,"",18,6,,0,"C","F",70246987
2020,61,122773893,8546047,"",30-MAR-20,20-FEB-20,"",15,6,,0,"C","F",70246990
2020,61,122773894,8546047,"N",30-MAR-20,19-FEB-20,"",12,6,,0,"C","F",70246992
2020,61,122773895,8546047,"",30-MAR-20,20-FEB-20,"",16,6,,0,"C","F",70246993
2020,61,122773896,8546047,"",30-MAR-20,21-FEB-20,"",0,6,,0,"C","F",70246995
2020,61,122773897,8546047,"",30-MAR-20,21-FEB-20,"",0,6,,0,"C","F",70246996
2020,61,122773898,8546047,"",30-MAR-20,21-FEB-20,"",0,6,,0,"C","F",70246997
2020,61,122773899,8546047,"",30-MAR-20,21-FEB-20,"",13,6,,0,"C","F",70246999
2020,61,122773900,8546047,"N",30-MAR-20,14-FEB-20,"",8,6,,0,"C","F",70247000
2020,61,122773901,8546047,"",30-MAR-20,19-FEB-20,"",20,6,,0,"C","F",70247001
2020,61,122773902,8546047,"N",30-MAR-20,19-FEB-20,"",8,6,,0,"C","F",70247002
2020,61,122773903,8546047,"",30-MAR-20,21-FEB-20,"",12,6,,0,"C","F",70247003
2020,61,122773904,8546047,"",30-MAR-20,21-FEB-20,"",15,6,,0,"C","F",70247004
2020,61,122773905,8546047,"",30-MAR-20,21-FEB-20,"",16,6,,0,"C","F",70247005
2020,61,122773906,8546047,"",30-MAR-20,21-FEB-20,"",16,2,21-FEB-20,0,"C","F",70247006
2020,61,122773907,8546047,"N",30-MAR-20,21-FEB-20,"",18,6,,0,"C","F",70247007
2020,61,122773908,8546047,"",30-MAR-20,21-FEB-20,"",20,6,,0,"C","F",70247008
2020,61,122773909,8546047,"",30-MAR-20,21-FEB-20,"",23,6,,0,"C","F",70247009
2020,61,122773910,8546047,"",30-MAR-20,22-FEB-20,"",15,6,,0,"C","F",70247010
2020,61,122773911,8546047,"",30-MAR-20,22-FEB-20,"",16,6,,0,"C","F",70247011
2020,61,122773912,8546047,"",30-MAR-20,22-FEB-20,"",17,6,,0,"C","F",70247012
2020,61,122773913,8546047,"",30-MAR-20,22-FEB-20,"",18,6,,0,"C","F",70247013
2020,61,122773914,8546047,"",30-MAR-20,22-FEB-20,"",23,6,,0,"C","F",70247015
2020,61,122773915,8546047,"",30-MAR-20,23-FEB-20,"",0,6,,0,"C","F",70247016
2020,61,122773916,8546047,"",30-MAR-20,23-FEB-20,"",1,4,28-FEB-20,0,"C","F",70247018
2020,61,122773917,8546047,"",30-MAR-20,23-FEB-20,"",4,6,,0,"C","F",70247019
2020,61,122773918,8546047,"",30-MAR-20,23-FEB-20,"",14,6,,0,"C","F",70247021
2020,61,122773919,8546047,"",30-MAR-20,23-FEB-20,"",14,6,,0,"C","F",70247022
2020,61,122773920,8546047,"N",30-MAR-20,23-FEB-20,"",16,6,,0,"C","F",70247024
2020,61,122773921,8546047,"",30-MAR-20,23-FEB-20,"",16,6,,0,"C","F",70247025
2020,61,122773922,8546047,"",30-MAR-20,23-FEB-20,"",17,6,,0,"C","F",70247026
2020,61,122773924,8546047,"",30-MAR-20,24-FEB-20,"",0,6,,0,"C","F",70247030
