"data_year","state_name","total_agencies","participation_agencies","participating_agencies_pct","nibrs_participating_agencies","nibrs_participating_agencies","covered_agencies","covered_pct","total_population","nibrs_population"
1991,"Canal Zone",0,0,0,0,0,0,0,0,0
1991,"District of Columbia",3,1,0.33,0,0,0,0,598000,0
1991,"Delaware",84,48,0.57,0,0,0,0,699396,0
1991,"Florida",1214,465,0.38,0,0,0,0,13313659,0
1991,"Georgia",818,599,0.73,0,0,1,0.00,6675591,0
1991,"Guam",3,0,0,0,0,0,0,0,0
1991,"Hawaii",15,5,0.33,0,0,0,0,1187105,0
1991,"Iowa",305,0,0,0,0,0,0,3138015,0
1991,"Idaho",151,97,0.64,1,0.01,1,0.01,1137586,66124
1991,"Illinois",1085,700,0.65,1,0.00,0,0,11790516,140796
1991,"Indiana",448,250,0.56,0,0,0,0,5623357,0
1991,"Kansas",473,313,0.66,0,0,0,0,2496051,0
1991,"Kentucky",722,478,0.66,0,0,0,0,3731114,0
1991,"Louisiana",314,104,0.33,0,0,0,0,4276163,0
1991,"Massachusetts",503,227,0.45,0,0,0,0,6026328,0
1991,"Maryland",218,155,0.71,0,0,0,0,4994174,0
1991,"Maine",243,175,0.72,0,0,0,0,1244734,0
1991,"Michigan",862,663,0.77,3,0.00,1,0.00,9594949,0
1991,"Minnesota",495,303,0.61,0,0,0,0,4448238,0
1991,"Missouri",727,251,0.35,0,0,0,0,5225315,0
1991,"Mississippi",273,107,0.39,0,0,0,0,2610080,0
1991,"Montana",143,82,0.57,0,0,0,0,882516,0
1991,"Nebraska",337,257,0.76,0,0,0,0,1687149,0
1991,"North Carolina",818,450,0.55,0,0,0,0,6761034,0
1991,"North Dakota",172,102,0.59,66,0.65,0,0,714470,462717
1991,"New Hampshire",264,111,0.42,0,0,0,0,1250358,0
1991,"New Jersey",653,522,0.80,0,0,1,0.00,7793921,0
1991,"New Mexico",150,68,0.45,0,0,0,0,1569748,0
1991,"Nevada",78,27,0.35,0,0,0,0,1289081,0
1991,"New York",1162,768,0.66,0,0,0,0,19643856,0
1991,"Ohio",931,410,0.44,1,0.00,0,0,11607700,367123
1991,"Oklahoma",503,282,0.56,0,0,0,0,3218783,0
1991,"Oregon",304,206,0.68,2,0.01,1,0.00,3013348,61733
1991,"Pennsylvania",1883,1074,0.57,0,0,2,0.00,12344828,0
1991,"Puerto Rico",25,0,0,0,0,0,0,0,0
1991,"Rhode Island",62,44,0.71,0,0,0,0,1009463,0
1991,"South Carolina",697,277,0.40,227,0.82,5,0.02,3666282,3555164
1991,"South Dakota",190,94,0.49,0,0,0,0,711971,0
1991,"Tennessee",598,188,0.31,1,0.01,0,0,5014216,45620
1991,"Texas",1285,859,0.67,1,0.00,0,0,17917242,457171
1991,"Utah",196,110,0.56,6,0.05,0,0,2395787,561630
1991,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1991,"Virginia",496,432,0.87,27,0.06,0,0,7369887,1299277
1991,"Vermont",103,49,0.48,0,0,0,0,575557,0
1991,"Washington",323,200,0.62,1,0.01,0,0,5379532,351506
1991,"Wisconsin",490,300,0.61,0,0,0,0,4979753,0
1991,"West Virginia",534,298,0.56,0,0,0,0,1841734,0
1991,"Wyoming",84,68,0.81,0,0,2,0.03,463980,0
1991,"Mariana Islands",1,0,0,0,0,0,0,0,0
1991,"Other",0,0,0,0,0,0,0,0,0
1992,"Alaska",51,29,0.57,0,0,0,0,587000,0
1992,"Alabama",573,251,0.44,215,0.86,0,0,4852207,3548024
1992,"Arkansas",347,183,0.53,0,0,0,0,2460041,0
1992,"American Samoa",1,0,0,0,0,0,0,0,0
1992,"Arizona",153,91,0.59,1,0.01,0,0,3866234,18922
1992,"California",923,761,0.82,0,0,1,0.00,31102927,0
1992,"Colorado",313,235,0.75,2,0.01,0,0,3559867,88727
1992,"Connecticut",129,100,0.78,0,0,0,0,3360593,0
1992,"Canal Zone",0,0,0,0,0,0,0,0,0
1992,"District of Columbia",3,1,0.33,0,0,0,0,589000,0
1992,"Delaware",84,50,0.60,0,0,0,0,707864,0
1992,"Florida",1214,465,0.38,0,0,0,0,13525227,0
1992,"Georgia",818,535,0.65,0,0,0,0,6804598,0
1992,"Guam",3,0,0,0,0,0,0,0,0
1992,"Hawaii",15,5,0.33,0,0,0,0,1213250,0
1992,"Iowa",347,228,0.66,193,0.85,0,0,3480202,2268850
1992,"Idaho",188,139,0.74,92,0.66,0,0,1486687,846282
1992,"Illinois",1085,682,0.63,1,0.00,0,0,11878347,141868
1992,"Indiana",448,258,0.58,0,0,0,0,5675479,0
1992,"Kansas",473,332,0.70,0,0,0,0,2524061,0
1992,"Kentucky",723,523,0.72,1,0.00,0,0,3780907,7594
1992,"Louisiana",314,109,0.35,0,0,0,0,4311357,0
1992,"Massachusetts",503,235,0.47,0,0,0,0,6028332,0
1992,"Maryland",218,152,0.70,0,0,3,0.02,5044948,0
1992,"Maine",243,181,0.74,0,0,0,0,1244734,0
1992,"Michigan",862,665,0.77,3,0.00,1,0.00,9801159,131464
1992,"Minnesota",495,305,0.62,0,0,0,0,4496409,0
1992,"Missouri",727,248,0.34,0,0,1,0.00,5266786,0
1992,"Mississippi",273,110,0.40,0,0,0,0,2632233,0
1992,"Montana",143,83,0.58,0,0,0,0,899979,0
1992,"Nebraska",337,256,0.76,0,0,0,0,1700891,0
1992,"North Carolina",818,449,0.55,0,0,0,0,6867397,0
1992,"North Dakota",179,124,0.69,80,0.65,0,0,756079,514188
1992,"New Hampshire",264,108,0.41,0,0,0,0,1257102,0
1992,"New Jersey",653,519,0.79,0,0,0,0,7823043,0
1992,"New Mexico",150,68,0.45,0,0,0,0,1603208,0
1992,"Nevada",78,26,0.33,0,0,0,0,1332251,0
1992,"New York",1162,725,0.62,0,0,0,0,19710145,0
1992,"Ohio",932,391,0.42,2,0.01,0,0,11915865,596197
1992,"Oklahoma",503,284,0.56,0,0,0,0,3256265,0
1992,"Oregon",302,205,0.68,0,0,0,0,3005047,0
1992,"Pennsylvania",1883,1051,0.56,0,0,3,0.00,12407623,0
1992,"Puerto Rico",25,0,0,0,0,0,0,0,0
1992,"Rhode Island",62,44,0.71,0,0,0,0,1010468,0
1992,"South Carolina",663,305,0.46,262,0.86,0,0,3685979,3598039
1992,"South Dakota",191,92,0.48,1,0.01,0,0,745533,25463
1992,"Tennessee",597,181,0.30,0,0,0,0,5039817,0
1992,"Texas",1285,872,0.68,1,0.00,0,0,17879864,110856
1992,"Utah",194,113,0.58,4,0.04,0,0,2031633,152929
1992,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1992,"Virginia",515,452,0.88,46,0.10,0,0,7551592,1393103
1992,"Vermont",105,40,0.38,0,0,0,0,578599,0
1992,"Washington",323,202,0.63,1,0.00,0,0,5332697,186440
1992,"Wisconsin",490,316,0.64,0,0,0,0,5029240,0
1992,"West Virginia",534,297,0.56,0,0,0,0,1852949,0
1992,"Wyoming",84,68,0.81,0,0,0,0,470028,0
1992,"Mariana Islands",1,0,0,0,0,0,0,0,0
1992,"Other",0,0,0,0,0,0,0,0,0
1993,"Alaska",51,28,0.55,0,0,0,0,599000,0
1993,"Alabama",488,263,0.54,0,0,0,0,4260591,0
1993,"Arkansas",347,183,0.53,0,0,0,0,2482991,0
1993,"American Samoa",1,0,0,0,0,0,0,0,0
1993,"Arizona",152,92,0.61,0,0,0,0,3951420,0
1993,"California",923,742,0.80,0,0,0,0,31453274,0
1993,"Colorado",317,232,0.73,6,0.03,0,0,4046148,480441
1993,"Connecticut",129,100,0.78,0,0,0,0,3355486,0
1993,"Canal Zone",0,0,0,0,0,0,0,0,0
1993,"District of Columbia",3,1,0.33,0,0,0,0,578000,0
1993,"Delaware",84,51,0.61,0,0,0,0,719130,0
1993,"Florida",1214,443,0.36,0,0,0,0,13718467,0
1993,"Georgia",818,525,0.64,0,0,0,0,6971848,0
1993,"Guam",3,0,0,0,0,0,0,0,0
1993,"Hawaii",15,5,0.33,0,0,0,0,1225983,0
1993,"Iowa",336,223,0.66,198,0.89,0,0,3353392,2470085
1993,"Idaho",171,121,0.71,105,0.87,0,0,1239412,1053366
1993,"Illinois",1382,247,0.18,111,0.45,0,0,13695551,2006044
1993,"Indiana",448,243,0.54,0,0,0,0,5726735,0
1993,"Kansas",473,4,0.01,0,0,0,0,2532011,0
1993,"Kentucky",722,492,0.68,0,0,0,0,3796549,0
1993,"Louisiana",314,136,0.43,0,0,0,0,4319452,0
1993,"Massachusetts",504,246,0.49,1,0.00,0,0,6049873,6968
1993,"Maryland",218,153,0.70,0,0,0,0,5096954,0
1993,"Maine",243,176,0.72,0,0,0,0,1265033,0
1993,"Michigan",862,661,0.77,3,0.00,0,0,9933966,222479
1993,"Minnesota",495,298,0.60,0,0,0,0,4534740,0
1993,"Missouri",727,247,0.34,0,0,0,0,5308467,0
1993,"Mississippi",273,109,0.40,0,0,0,0,2662343,0
1993,"Montana",143,61,0.43,0,0,0,0,913444,0
1993,"Nebraska",337,257,0.76,0,0,0,0,1701298,0
1993,"North Carolina",818,467,0.57,0,0,0,0,6969481,0
1993,"North Dakota",178,125,0.70,80,0.64,0,0,712671,506611
1993,"New Hampshire",264,103,0.39,0,0,0,0,1268772,0
1993,"New Jersey",653,517,0.79,0,0,0,0,7913727,0
1993,"New Mexico",150,68,0.45,0,0,0,0,1639020,0
1993,"Nevada",78,26,0.33,0,0,0,0,1394010,0
1993,"New York",1161,764,0.66,0,0,0,0,19791368,0
1993,"Ohio",932,363,0.39,2,0.01,0,0,11984214,591631
1993,"Oklahoma",503,285,0.57,0,0,0,0,3276795,0
1993,"Oregon",302,208,0.69,0,0,0,0,3061194,0
1993,"Pennsylvania",1883,1036,0.55,0,0,2,0.00,12440110,0
1993,"Puerto Rico",25,0,0,0,0,0,0,0,0
1993,"Rhode Island",62,45,0.73,0,0,0,0,1005587,0
1993,"South Carolina",664,295,0.44,253,0.86,0,0,3729907,3638182
1993,"South Dakota",190,77,0.41,0,0,0,0,723969,0
1993,"Tennessee",597,183,0.31,0,0,0,0,5114594,0
1993,"Texas",1285,880,0.68,1,0.00,0,0,18174817,28159
1993,"Utah",218,142,0.65,36,0.25,0,0,2472422,771186
1993,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1993,"Virginia",563,499,0.89,94,0.19,1,0.00,7819680,1547931
1993,"Vermont",119,39,0.33,14,0.36,0,0,640676,29437
1993,"Washington",324,206,0.64,2,0.01,0,0,5824039,558266
1993,"Wisconsin",490,327,0.67,0,0,0,0,5074837,0
1993,"West Virginia",534,297,0.56,0,0,0,0,1860580,0
1993,"Wyoming",84,66,0.79,0,0,0,0,474079,0
1993,"Mariana Islands",1,0,0,0,0,0,0,0,0
1993,"Other",0,0,0,0,0,0,0,0,0
1994,"Alaska",51,28,0.55,0,0,0,0,606000,0
1994,"Alabama",488,264,0.54,0,0,0,0,4293105,0
1994,"Arkansas",347,187,0.54,0,0,0,0,2510009,0
1994,"American Samoa",1,0,0,0,0,0,0,0,0
1994,"Arizona",152,92,0.61,0,0,0,0,4090962,0
1994,"California",923,741,0.80,0,0,0,0,31674969,0
1994,"Colorado",322,221,0.69,10,0.05,0,0,4388025,701520
1994,"Connecticut",129,99,0.77,0,0,1,0.01,3356789,0
1994,"Canal Zone",0,0,0,0,0,0,0,0,0
1994,"District of Columbia",3,1,0.33,0,0,0,0,570000,0
1994,"Delaware",82,50,0.61,0,0,0,0,725292,0
1994,"Florida",1214,440,0.36,0,0,0,0,13987109,0
1994,"Georgia",818,538,0.66,0,0,0,0,7110933,0
1994,"Guam",3,0,0,0,0,0,0,0,0
1994,"Hawaii",15,5,0.33,0,0,0,0,1233301,0
1994,"Iowa",334,232,0.69,207,0.89,0,0,3249600,2516069
1994,"Idaho",163,114,0.70,106,0.93,0,0,1187658,1116845
1994,"Illinois",1568,267,0.17,138,0.52,0,0,15906645,2947394
1994,"Indiana",448,246,0.55,0,0,0,0,5765827,0
1994,"Kansas",473,1,0.00,0,0,0,0,2555019,0
1994,"Kentucky",725,469,0.65,2,0.00,0,0,3891163,56107
1994,"Louisiana",314,169,0.54,0,0,0,0,4339929,0
1994,"Massachusetts",534,293,0.55,32,0.11,0,0,6689158,632926
1994,"Maryland",218,149,0.68,0,0,0,0,5140339,0
1994,"Maine",243,179,0.74,0,0,0,0,1266050,0
1994,"Michigan",876,638,0.73,18,0.03,0,0,10217634,496726
1994,"Minnesota",496,300,0.60,1,0.00,0,0,4981156,370834
1994,"Missouri",727,246,0.34,0,0,0,0,5358013,0
1994,"Mississippi",273,108,0.40,0,0,0,0,2688533,0
1994,"Montana",143,0,0,0,0,0,0,931941,0
1994,"Nebraska",337,255,0.76,0,0,0,0,1716368,0
1994,"North Carolina",818,473,0.58,0,0,0,0,7095681,0
1994,"North Dakota",177,121,0.68,77,0.64,0,0,707077,499357
1994,"New Hampshire",264,98,0.37,0,0,0,0,1282258,0
1994,"New Jersey",653,516,0.79,0,0,0,0,7945294,0
1994,"New Mexico",150,66,0.44,0,0,0,0,1676440,0
1994,"Nevada",78,32,0.41,0,0,0,0,1462255,0
1994,"New York",1161,762,0.66,0,0,1,0.00,19755887,0
1994,"Ohio",932,384,0.41,2,0.01,0,0,11995990,592215
1994,"Oklahoma",503,284,0.56,0,0,0,0,3304148,0
1994,"Oregon",302,204,0.68,0,0,2,0.01,3118829,0
1994,"Pennsylvania",1883,1056,0.56,0,0,1,0.00,12456515,0
1994,"Puerto Rico",25,0,0,0,0,0,0,0,0
1994,"Rhode Island",62,45,0.73,0,0,0,0,1002570,0
1994,"South Carolina",662,296,0.45,254,0.86,0,0,3749855,3659765
1994,"South Dakota",190,68,0.36,0,0,0,0,730043,0
1994,"Tennessee",600,196,0.33,3,0.02,0,0,5341876,151052
1994,"Texas",1286,899,0.70,2,0.00,0,0,18563453,75990
1994,"Utah",198,124,0.63,40,0.32,0,0,2380382,965623
1994,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1994,"Virginia",513,449,0.88,145,0.32,0,0,7196740,883244
1994,"Vermont",104,55,0.53,17,0.31,0,0,588703,44794
1994,"Washington",323,223,0.69,1,0.00,0,0,5544992,191042
1994,"Wisconsin",490,331,0.68,0,0,0,0,5119155,0
1994,"West Virginia",534,297,0.56,0,0,0,0,1862590,0
1994,"Wyoming",84,67,0.80,0,0,0,0,480120,0
1994,"Mariana Islands",1,0,0,0,0,0,0,0,0
1994,"Other",0,0,0,0,0,0,0,0,0
1995,"Alaska",51,26,0.51,0,0,0,0,604000,0
1995,"Alabama",488,280,0.57,0,0,0,0,4319212,0
1995,"Arkansas",347,190,0.55,0,0,0,0,2540304,0
1995,"American Samoa",1,0,0,0,0,0,0,0,0
1995,"Arizona",152,91,0.60,0,0,0,0,4236915,0
1995,"California",923,743,0.80,0,0,1,0.00,31854695,0
1995,"Colorado",327,226,0.69,15,0.07,0,0,4892816,1114799
1995,"Connecticut",129,99,0.77,0,0,0,0,3356858,0
1995,"Canal Zone",0,0,0,0,0,0,0,0,0
1995,"District of Columbia",3,1,0.33,0,0,0,0,554000,0
1995,"Delaware",82,48,0.59,0,0,0,0,736565,0
1995,"Florida",1214,426,0.35,0,0,3,0.01,14214968,0
1995,"Georgia",818,532,0.65,0,0,0,0,7259408,0
1995,"Guam",3,0,0,0,0,0,0,0,0
1995,"Hawaii",15,5,0.33,0,0,0,0,1241665,0
1995,"Iowa",327,225,0.69,205,0.91,0,0,3041956,2493944
1995,"Idaho",162,116,0.72,108,0.93,0,0,1215666,1143882
1995,"Illinois",1085,6,0.01,1,0.17,0,0,12093701,144214
1995,"Indiana",448,251,0.56,0,0,0,0,5817404,0
1995,"Kansas",473,2,0.00,0,0,0,0,2566030,0
1995,"Kentucky",722,471,0.65,0,0,0,0,3870874,0
1995,"Louisiana",314,192,0.61,0,0,0,0,4360669,0
1995,"Massachusetts",516,285,0.55,71,0.25,0,0,6269155,1148579
1995,"Maryland",218,148,0.68,0,0,0,0,5182371,0
1995,"Maine",243,176,0.72,0,0,0,0,1267067,0
1995,"Michigan",989,703,0.71,279,0.40,0,0,10677540,2952109
1995,"Minnesota",495,300,0.61,0,0,0,0,4654947,0
1995,"Missouri",727,246,0.34,0,0,0,0,5405387,0
1995,"Mississippi",273,110,0.40,0,0,0,0,2697105,0
1995,"Montana",143,4,0.03,0,0,0,0,946073,0
1995,"Nebraska",338,256,0.76,1,0.00,0,0,1743441,13286
1995,"North Carolina",818,486,0.59,0,0,0,0,7218489,0
1995,"North Dakota",177,118,0.67,76,0.64,0,0,728949,498025
1995,"New Hampshire",264,85,0.32,0,0,0,0,1294619,0
1995,"New Jersey",653,517,0.79,0,0,0,0,7989740,0
1995,"New Mexico",150,74,0.49,0,0,0,0,1709085,0
1995,"Nevada",78,32,0.41,0,0,0,0,1534897,0
1995,"New York",1161,749,0.65,0,0,0,0,19720019,0
1995,"Ohio",935,358,0.38,4,0.01,0,0,12083274,618231
1995,"Oklahoma",503,286,0.57,0,0,0,0,3329864,0
1995,"Oregon",302,201,0.67,0,0,0,0,3174677,0
1995,"Pennsylvania",1883,1064,0.57,0,0,1,0.00,12478797,0
1995,"Puerto Rico",25,0,0,0,0,0,0,0,0
1995,"Rhode Island",62,45,0.73,0,0,0,0,995440,0
1995,"South Carolina",749,381,0.51,243,0.64,0,0,4131534,3665841
1995,"South Dakota",190,69,0.36,0,0,0,0,740602,0
1995,"Tennessee",599,181,0.30,2,0.01,0,0,5379528,107906
1995,"Texas",1287,919,0.71,3,0.00,0,0,19357838,540048
1995,"Utah",199,124,0.62,45,0.36,0,0,2589069,1196496
1995,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1995,"Virginia",534,440,0.82,154,0.35,1,0.00,8633263,2229400
1995,"Vermont",105,53,0.50,18,0.34,0,0,601626,285731
1995,"Washington",325,230,0.71,3,0.01,0,0,5655736,213860
1995,"Wisconsin",491,336,0.68,1,0.00,0,0,5203001,13346
1995,"West Virginia",534,297,0.56,0,0,0,0,1868043,0
1995,"Wyoming",84,67,0.80,0,0,0,0,484452,0
1995,"Mariana Islands",1,0,0,0,0,0,0,0,0
1995,"Other",0,0,0,0,0,0,0,0,0
1996,"Alaska",51,28,0.55,0,0,0,0,607000,0
1996,"Alabama",488,276,0.57,0,0,1,0.00,4341388,0
1996,"Arkansas",347,191,0.55,0,0,0,0,2569763,0
1996,"American Samoa",1,0,0,0,0,0,0,0,0
1996,"Arizona",152,88,0.58,0,0,0,0,4447854,0
1996,"California",923,718,0.78,0,0,2,0.00,32131922,0
1996,"Colorado",351,246,0.70,38,0.15,1,0.00,5456201,1506599
1996,"Connecticut",130,99,0.76,1,0.01,0,0,3355827,0
1996,"Canal Zone",0,0,0,0,0,0,0,0,0
1996,"District of Columbia",3,1,0.33,0,0,0,0,543000,0
1996,"Delaware",82,50,0.61,0,0,0,0,744781,0
1996,"Florida",1214,94,0.08,0,0,0,0,14746642,0
1996,"Georgia",818,543,0.66,0,0,1,0.00,7457929,0
1996,"Guam",3,0,0,0,0,0,0,0,0
1996,"Hawaii",15,5,0.33,0,0,0,0,1238524,0
1996,"Iowa",332,227,0.68,205,0.90,0,0,3170065,2536413
1996,"Idaho",159,116,0.73,110,0.95,0,0,1229479,1171261
1996,"Illinois",1084,6,0.01,1,0.17,0,0,11966611,144421
1996,"Indiana",448,254,0.57,0,0,0,0,5855497,0
1996,"Kansas",473,2,0.00,0,0,0,0,2573031,0
1996,"Kentucky",726,12,0.02,0,0,0,0,3943091,0
1996,"Louisiana",314,180,0.57,0,0,0,0,4369704,0
1996,"Massachusetts",521,319,0.61,98,0.31,0,0,6598443,1758832
1996,"Maryland",218,148,0.68,0,0,0,0,5213193,0
1996,"Maine",243,179,0.74,0,0,0,0,1269105,0
1996,"Michigan",1010,707,0.70,408,0.58,0,0,11365743,5141757
1996,"Minnesota",496,308,0.62,1,0.00,0,0,5065003,361595
1996,"Missouri",727,250,0.34,0,0,0,0,5440912,0
1996,"Mississippi",273,113,0.41,0,0,0,0,2716105,0
1996,"Montana",144,0,0,0,0,0,0,959031,0
1996,"Nebraska",338,254,0.75,1,0.00,0,0,1771604,26684
1996,"North Carolina",818,479,0.59,0,0,0,0,7347575,0
1996,"North Dakota",178,119,0.67,77,0.65,0,0,786853,508740
1996,"New Hampshire",264,86,0.33,0,0,0,0,1310361,0
1996,"New Jersey",653,519,0.79,0,0,1,0.00,8037072,0
1996,"New Mexico",150,75,0.50,0,0,0,0,1737481,0
1996,"Nevada",78,34,0.44,0,0,0,0,1609339,0
1996,"New York",1161,756,0.65,0,0,0,0,19786862,0
1996,"Ohio",935,354,0.38,3,0.01,0,0,12220127,629311
1996,"Oklahoma",503,293,0.58,0,0,0,0,3349145,0
1996,"Oregon",303,207,0.68,1,0.00,0,0,3291193,54622
1996,"Pennsylvania",1883,1052,0.56,0,0,1,0.00,12454953,0
1996,"Puerto Rico",25,0,0,0,0,0,0,0,0
1996,"Rhode Island",62,46,0.74,0,0,0,0,995440,0
1996,"South Carolina",665,305,0.46,261,0.86,0,0,3780948,3695051
1996,"South Dakota",190,71,0.37,0,0,0,0,743647,0
1996,"Tennessee",600,181,0.30,3,0.02,0,0,5515924,179154
1996,"Texas",1291,926,0.72,7,0.01,0,0,19858680,638040
1996,"Utah",195,120,0.62,43,0.36,0,0,2697574,1280674
1996,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1996,"Virginia",590,498,0.84,223,0.45,2,0.00,8893122,3035025
1996,"Vermont",125,73,0.58,20,0.27,0,0,913923,316132
1996,"Washington",324,230,0.71,2,0.01,0,0,6123385,580168
1996,"Wisconsin",490,337,0.69,0,0,0,0,5232527,0
1996,"West Virginia",536,300,0.56,2,0.01,0,0,1905454,39492
1996,"Wyoming",84,66,0.79,0,0,0,0,485459,0
1996,"Mariana Islands",1,0,0,0,0,0,0,0,0
1996,"Other",0,0,0,0,0,0,0,0,0
1997,"Alaska",51,24,0.47,0,0,0,0,609000,0
1997,"Alabama",488,276,0.57,0,0,0,0,4388086,0
1997,"Arkansas",347,190,0.55,0,0,0,0,2584697,0
1997,"American Samoa",1,0,0,0,0,0,0,0,0
1997,"Arizona",152,93,0.61,0,0,0,0,4575422,0
1997,"California",923,720,0.78,0,0,0,0,32362913,0
1997,"Colorado",347,246,0.71,146,0.59,0,0,4029706,2201532
1997,"Connecticut",130,102,0.78,2,0.02,0,0,3351262,8009
1997,"Canal Zone",0,0,0,0,0,0,0,0,0
1997,"District of Columbia",3,1,0.33,0,0,0,0,529000,0
1997,"Delaware",82,51,0.62,0,0,0,0,751970,0
1997,"Florida",1214,454,0.37,0,0,0,0,15007458,0
1997,"Georgia",818,547,0.67,0,0,0,0,7592819,0
1997,"Guam",3,0,0,0,0,0,0,0,0
1997,"Hawaii",15,4,0.27,0,0,0,0,1241657,0
1997,"Iowa",333,227,0.68,205,0.90,0,0,3097450,2480779
1997,"Idaho",158,121,0.77,115,0.95,0,0,1265130,1204114
1997,"Illinois",1085,7,0.01,1,0.14,0,0,12161076,145018
1997,"Indiana",448,259,0.58,0,0,0,0,5878552,0
1997,"Kansas",473,2,0.00,0,0,0,0,2596039,0
1997,"Kentucky",727,17,0.02,2,0.12,0,0,4039311,82092
1997,"Louisiana",314,174,0.55,0,0,0,0,4370705,0
1997,"Massachusetts",514,326,0.63,114,0.35,0,0,6284719,1945675
1997,"Maryland",217,146,0.67,0,0,0,0,5240988,0
1997,"Maine",243,179,0.74,0,0,0,0,1268079,0
1997,"Michigan",1000,680,0.68,497,0.73,0,0,10334127,6067154
1997,"Minnesota",496,314,0.63,1,0.00,0,0,5095606,363932
1997,"Missouri",727,246,0.34,0,0,0,0,5491224,0
1997,"Mississippi",273,106,0.39,0,0,0,0,2731105,0
1997,"Montana",144,63,0.44,1,0.02,0,0,982130,29654
1997,"Nebraska",342,254,0.74,5,0.02,0,0,1840191,90021
1997,"North Carolina",818,478,0.58,0,0,0,0,7449904,0
1997,"North Dakota",175,116,0.66,78,0.67,0,0,713191,502073
1997,"New Hampshire",267,1,0.00,0,0,0,0,1366626,0
1997,"New Jersey",653,517,0.79,0,0,1,0.00,8102463,0
1997,"New Mexico",151,76,0.50,0,0,0,0,1820126,0
1997,"Nevada",78,34,0.44,0,0,0,0,1683630,0
1997,"New York",1161,734,0.63,0,0,0,0,19730592,0
1997,"Ohio",938,346,0.37,4,0.01,0,0,12758588,577818
1997,"Oklahoma",503,298,0.59,0,0,0,0,3365347,0
1997,"Oregon",303,206,0.68,1,0.00,0,0,3336208,60257
1997,"Pennsylvania",1883,1041,0.55,0,0,0,0,12417352,0
1997,"Puerto Rico",25,0,0,0,0,0,0,0,0
1997,"Rhode Island",62,45,0.73,0,0,0,0,992423,0
1997,"South Carolina",659,305,0.46,267,0.88,0,0,3843288,3754030
1997,"South Dakota",190,30,0.16,0,0,0,0,748154,0
1997,"Tennessee",741,355,0.48,131,0.37,15,0.04,6680771,1309518
1997,"Texas",1305,943,0.72,25,0.03,0,0,19838820,1007440
1997,"Utah",197,118,0.60,47,0.40,0,0,2617132,1288682
1997,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1997,"Virginia",559,470,0.84,265,0.56,0,0,9001993,3866823
1997,"Vermont",113,12,0.11,10,0.83,0,0,704376,186768
1997,"Washington",324,232,0.72,2,0.01,0,0,6208598,588243
1997,"Wisconsin",492,343,0.70,2,0.01,0,0,5289407,49461
1997,"West Virginia",539,299,0.55,1,0.00,0,0,1861989,6284
1997,"Wyoming",84,65,0.77,0,0,0,0,484446,0
1997,"Mariana Islands",1,0,0,0,0,0,0,0,0
1997,"Other",0,0,0,0,0,0,0,0,0
1998,"Alaska",51,26,0.51,0,0,0,0,614000,0
1998,"Alabama",488,296,0.61,0,0,0,0,4397943,0
1998,"Arkansas",349,195,0.56,2,0.01,0,0,2667550,67627
1998,"American Samoa",1,0,0,0,0,0,0,0,0
1998,"Arizona",153,96,0.63,1,0.01,0,0,4709482,20348
1998,"California",923,718,0.78,0,0,0,0,32763349,0
1998,"Colorado",332,204,0.61,134,0.66,0,0,4081288,2269440
1998,"Connecticut",139,111,0.80,32,0.29,0,0,3547702,525460
1998,"Canal Zone",0,0,0,0,0,0,0,0,0
1998,"District of Columbia",3,1,0.33,0,0,0,0,523000,0
1998,"Delaware",82,54,0.66,0,0,0,0,764381,0
1998,"Florida",1211,453,0.37,0,0,0,0,14966475,0
1998,"Georgia",818,542,0.66,0,0,0,0,7745797,0
1998,"Guam",3,0,0,0,0,0,0,0,0
1998,"Hawaii",15,4,0.27,0,0,0,0,1289793,0
1998,"Iowa",307,217,0.71,211,0.97,0,0,2921418,2578425
1998,"Idaho",158,121,0.77,117,0.97,0,0,1270444,1220792
1998,"Illinois",1085,7,0.01,1,0.14,0,0,12309471,145993
1998,"Indiana",448,253,0.56,0,0,0,0,5913427,0
1998,"Kansas",473,2,0.00,0,0,0,0,2629938,0
1998,"Kentucky",725,17,0.02,4,0.24,0,0,3972802,78143
1998,"Louisiana",314,180,0.57,0,0,0,0,4385359,0
1998,"Massachusetts",513,332,0.65,142,0.43,0,0,6272979,2337579
1998,"Maryland",217,147,0.68,0,0,0,0,5285233,0
1998,"Maine",243,181,0.74,0,0,0,0,1274119,0
1998,"Michigan",906,635,0.70,563,0.89,0,0,10432827,6784272
1998,"Minnesota",496,310,0.63,1,0.00,2,0.01,5136478,362124
1998,"Missouri",727,243,0.33,0,0,0,0,5526522,0
1998,"Mississippi",273,107,0.39,0,0,0,0,2752106,0
1998,"Montana",143,54,0.38,0,0,0,0,952396,0
1998,"Nebraska",337,254,0.75,12,0.05,0,0,1754330,228139
1998,"North Carolina",818,482,0.59,0,0,0,0,7565697,0
1998,"North Dakota",169,110,0.65,82,0.75,0,0,696049,510621
1998,"New Hampshire",272,49,0.18,6,0.12,0,0,1435770,75996
